Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator,,,,,,,,,,,
13/11/2019 11:38,12/11/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",4.99,13/11/2019 11:50,,,,,,,,,,,,
13/11/2019 11:38,12/11/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",5.43,13/11/2019 11:50,,,,,,,,,,,,
13/11/2019 11:38,12/11/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",6.27,13/11/2019 11:50,,,,,,,,,,,,
12/11/2019 11:38,11/11/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",6.17,12/11/2019 11:50,,,,,,,,,,,,
12/11/2019 11:38,11/11/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",4.47,12/11/2019 11:50,,,,,,,,,,,,
12/11/2019 11:38,11/11/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",4.47,12/11/2019 11:50,,,,,,,,,,,,
12/11/2019 11:38,11/11/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",4.02,12/11/2019 11:50,,,,,,,,,,,,
12/11/2019 11:38,11/11/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",6.05,12/11/2019 11:50,,,,,,,,,,,,
12/11/2019 11:38,11/11/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",4.66,12/11/2019 11:50,,,,,,,,,,,,
12/11/2019 11:38,11/11/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",3.76,12/11/2019 11:50,,,,,,,,,,,,
12/11/2019 11:38,11/11/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",6.24,12/11/2019 11:50,,,,,,,,,,,,
12/11/2019 11:38,11/11/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",6.84,12/11/2019 11:50,,,,,,,,,,,,
12/11/2019 11:38,11/11/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",6.19,12/11/2019 11:50,,,,,,,,,,,,
12/11/2019 11:38,11/11/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",4.75,12/11/2019 11:50,,,,,,,,,,,,
12/11/2019 11:38,11/11/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",4.66,12/11/2019 11:50,,,,,,,,,,,,
12/11/2019 11:38,11/11/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",6.09,12/11/2019 11:50,,,,,,,,,,,,
11/11/2019 11:38,10/11/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",6.57,11/11/2019 11:50,,,,,,,,,,,,
11/11/2019 11:38,10/11/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",4.96,11/11/2019 11:50,,,,,,,,,,,,
11/11/2019 11:38,10/11/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",5.03,11/11/2019 11:50,,,,,,,,,,,,
11/11/2019 11:38,10/11/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",4.15,11/11/2019 11:50,,,,,,,,,,,,
11/11/2019 11:38,10/11/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",6.48,11/11/2019 11:50,,,,,,,,,,,,
11/11/2019 11:38,10/11/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",4.83,11/11/2019 11:50,,,,,,,,,,,,
11/11/2019 11:38,10/11/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",3.69,11/11/2019 11:50,,,,,,,,,,,,
11/11/2019 11:38,10/11/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",6.63,11/11/2019 11:50,,,,,,,,,,,,
11/11/2019 11:38,10/11/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",7.01,11/11/2019 11:50,,,,,,,,,,,,
11/11/2019 11:38,10/11/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",5.87,11/11/2019 11:50,,,,,,,,,,,,
11/11/2019 11:38,10/11/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",4.77,11/11/2019 11:50,,,,,,,,,,,,
11/11/2019 11:38,10/11/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",4.83,11/11/2019 11:50,,,,,,,,,,,,
11/11/2019 11:38,10/11/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",5.94,11/11/2019 11:50,,,,,,,,,,,,
10/11/2019 11:38,09/11/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",5.82,10/11/2019 11:50,,,,,,,,,,,,
10/11/2019 11:38,09/11/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",4.18,10/11/2019 11:50,,,,,,,,,,,,
10/11/2019 11:38,09/11/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",4.23,10/11/2019 11:50,,,,,,,,,,,,
10/11/2019 11:38,09/11/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",3.81,10/11/2019 11:50,,,,,,,,,,,,
10/11/2019 11:38,09/11/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",5.71,10/11/2019 11:50,,,,,,,,,,,,
10/11/2019 11:38,09/11/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",4.59,10/11/2019 11:50,,,,,,,,,,,,
10/11/2019 11:38,09/11/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",3.76,10/11/2019 11:50,,,,,,,,,,,,
10/11/2019 11:38,09/11/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",5.89,10/11/2019 11:50,,,,,,,,,,,,
10/11/2019 11:38,09/11/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",6.22,10/11/2019 11:50,,,,,,,,,,,,
10/11/2019 11:38,09/11/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",5.51,10/11/2019 11:50,,,,,,,,,,,,
10/11/2019 11:38,09/11/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",4.06,10/11/2019 11:50,,,,,,,,,,,,
10/11/2019 11:38,09/11/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",4.59,10/11/2019 11:50,,,,,,,,,,,,
10/11/2019 11:38,09/11/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",5.92,10/11/2019 11:50,,,,,,,,,,,,
09/11/2019 11:38,08/11/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",6.54,09/11/2019 11:50,,,,,,,,,,,,
09/11/2019 11:38,08/11/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",4.99,09/11/2019 11:50,,,,,,,,,,,,
09/11/2019 11:38,08/11/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",5.01,09/11/2019 11:50,,,,,,,,,,,,
09/11/2019 11:38,08/11/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",4.61,09/11/2019 11:50,,,,,,,,,,,,
09/11/2019 11:38,08/11/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",6.44,09/11/2019 11:50,,,,,,,,,,,,
09/11/2019 11:38,08/11/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",5.7,09/11/2019 11:50,,,,,,,,,,,,
09/11/2019 11:38,08/11/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",4.51,09/11/2019 11:50,,,,,,,,,,,,
09/11/2019 11:38,08/11/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",6.6,09/11/2019 11:50,,,,,,,,,,,,
09/11/2019 11:38,08/11/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",6.74,09/11/2019 11:50,,,,,,,,,,,,
09/11/2019 11:38,08/11/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",6.02,09/11/2019 11:50,,,,,,,,,,,,
09/11/2019 11:38,08/11/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",5.45,09/11/2019 11:50,,,,,,,,,,,,
09/11/2019 11:38,08/11/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",5.7,09/11/2019 11:50,,,,,,,,,,,,
09/11/2019 11:38,08/11/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",6.56,09/11/2019 11:50,,,,,,,,,,,,
08/11/2019 11:38,07/11/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",7.46,08/11/2019 11:50,,,,,,,,,,,,
08/11/2019 11:38,07/11/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",5.99,08/11/2019 11:50,,,,,,,,,,,,
08/11/2019 11:38,07/11/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",6.06,08/11/2019 11:50,,,,,,,,,,,,
08/11/2019 11:38,07/11/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",5.25,08/11/2019 11:50,,,,,,,,,,,,
08/11/2019 11:38,07/11/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",7.37,08/11/2019 11:50,,,,,,,,,,,,
08/11/2019 11:38,07/11/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",6.27,08/11/2019 11:50,,,,,,,,,,,,
08/11/2019 11:38,07/11/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",5.13,08/11/2019 11:50,,,,,,,,,,,,
08/11/2019 11:38,07/11/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",7.52,08/11/2019 11:50,,,,,,,,,,,,
08/11/2019 11:38,07/11/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",8.02,08/11/2019 11:50,,,,,,,,,,,,
08/11/2019 11:38,07/11/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",7.21,08/11/2019 11:50,,,,,,,,,,,,
08/11/2019 11:38,07/11/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",6.45,08/11/2019 11:50,,,,,,,,,,,,
08/11/2019 11:38,07/11/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",6.27,08/11/2019 11:50,,,,,,,,,,,,
08/11/2019 11:38,07/11/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",7.16,08/11/2019 11:50,,,,,,,,,,,,
07/11/2019 11:38,06/11/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",8.06,07/11/2019 11:50,,,,,,,,,,,,
07/11/2019 11:38,06/11/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",6.09,07/11/2019 11:50,,,,,,,,,,,,
07/11/2019 11:38,06/11/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",6.15,07/11/2019 11:50,,,,,,,,,,,,
07/11/2019 11:38,06/11/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",5.48,07/11/2019 11:50,,,,,,,,,,,,
07/11/2019 11:38,06/11/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",7.96,07/11/2019 11:50,,,,,,,,,,,,
07/11/2019 11:38,06/11/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",6.52,07/11/2019 11:50,,,,,,,,,,,,
07/11/2019 11:38,06/11/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",5.77,07/11/2019 11:50,,,,,,,,,,,,
07/11/2019 11:38,06/11/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",8.1,07/11/2019 11:50,,,,,,,,,,,,
07/11/2019 11:38,06/11/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",8.9,07/11/2019 11:50,,,,,,,,,,,,
07/11/2019 11:38,06/11/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",8.64,07/11/2019 11:50,,,,,,,,,,,,
07/11/2019 11:38,06/11/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",6.64,07/11/2019 11:50,,,,,,,,,,,,
07/11/2019 11:38,06/11/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",6.52,07/11/2019 11:50,,,,,,,,,,,,
07/11/2019 11:38,06/11/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",8.37,07/11/2019 11:50,,,,,,,,,,,,
06/11/2019 11:38,05/11/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",9.25,06/11/2019 11:50,,,,,,,,,,,,
06/11/2019 11:38,05/11/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",7.14,06/11/2019 11:50,,,,,,,,,,,,
06/11/2019 11:38,05/11/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",7.18,06/11/2019 11:50,,,,,,,,,,,,
06/11/2019 11:38,05/11/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",6.31,06/11/2019 11:50,,,,,,,,,,,,
06/11/2019 11:38,05/11/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",9.18,06/11/2019 11:50,,,,,,,,,,,,
06/11/2019 11:38,05/11/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",7.57,06/11/2019 11:50,,,,,,,,,,,,
06/11/2019 11:38,05/11/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",7.12,06/11/2019 11:50,,,,,,,,,,,,
06/11/2019 11:38,05/11/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",9.28,06/11/2019 11:50,,,,,,,,,,,,
06/11/2019 11:38,05/11/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",9.56,06/11/2019 11:50,,,,,,,,,,,,
06/11/2019 11:38,05/11/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",9.49,06/11/2019 11:50,,,,,,,,,,,,
06/11/2019 11:38,05/11/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",7.53,06/11/2019 11:50,,,,,,,,,,,,
06/11/2019 11:38,05/11/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",7.57,06/11/2019 11:50,,,,,,,,,,,,
06/11/2019 11:38,05/11/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",9.14,06/11/2019 11:50,,,,,,,,,,,,
05/11/2019 11:38,04/11/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",9.31,05/11/2019 11:50,,,,,,,,,,,,
05/11/2019 11:38,04/11/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",7.56,05/11/2019 11:50,,,,,,,,,,,,
05/11/2019 11:38,04/11/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",7.63,05/11/2019 11:50,,,,,,,,,,,,
05/11/2019 11:38,04/11/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",7.09,05/11/2019 11:50,,,,,,,,,,,,
05/11/2019 11:38,04/11/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",9.24,05/11/2019 11:50,,,,,,,,,,,,
05/11/2019 11:38,04/11/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",8.06,05/11/2019 11:50,,,,,,,,,,,,
05/11/2019 11:38,04/11/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",7.36,05/11/2019 11:50,,,,,,,,,,,,
05/11/2019 11:38,04/11/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",9.34,05/11/2019 11:50,,,,,,,,,,,,
05/11/2019 11:38,04/11/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",9.75,05/11/2019 11:50,,,,,,,,,,,,
05/11/2019 11:38,04/11/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",9.48,05/11/2019 11:50,,,,,,,,,,,,
05/11/2019 11:38,04/11/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",8.07,05/11/2019 11:50,,,,,,,,,,,,
05/11/2019 11:38,04/11/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",8.06,05/11/2019 11:50,,,,,,,,,,,,
05/11/2019 11:38,04/11/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",9.35,05/11/2019 11:50,,,,,,,,,,,,
04/11/2019 11:38,03/11/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",9.83,04/11/2019 11:50,,,,,,,,,,,,
04/11/2019 11:38,03/11/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",7.74,04/11/2019 11:50,,,,,,,,,,,,
04/11/2019 11:38,03/11/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",7.83,04/11/2019 11:50,,,,,,,,,,,,
04/11/2019 11:38,03/11/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",7.31,04/11/2019 11:50,,,,,,,,,,,,
04/11/2019 11:38,03/11/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",9.76,04/11/2019 11:50,,,,,,,,,,,,
04/11/2019 11:38,03/11/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",7.79,04/11/2019 11:50,,,,,,,,,,,,
04/11/2019 11:38,03/11/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",7.62,04/11/2019 11:50,,,,,,,,,,,,
04/11/2019 11:38,03/11/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",9.86,04/11/2019 11:50,,,,,,,,,,,,
04/11/2019 11:38,03/11/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",10.3,04/11/2019 11:50,,,,,,,,,,,,
04/11/2019 11:38,03/11/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",10.07,04/11/2019 11:50,,,,,,,,,,,,
04/11/2019 11:38,03/11/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",8.36,04/11/2019 11:50,,,,,,,,,,,,
04/11/2019 11:38,03/11/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",7.79,04/11/2019 11:50,,,,,,,,,,,,
04/11/2019 11:38,03/11/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",9.8,04/11/2019 11:50,,,,,,,,,,,,
03/11/2019 11:38,02/11/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",10.35,03/11/2019 11:50,,,,,,,,,,,,
03/11/2019 11:38,02/11/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",7.99,03/11/2019 11:50,,,,,,,,,,,,
03/11/2019 11:38,02/11/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",8.07,03/11/2019 11:50,,,,,,,,,,,,
03/11/2019 11:38,02/11/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",7.19,03/11/2019 11:50,,,,,,,,,,,,
03/11/2019 11:38,02/11/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",10.28,03/11/2019 11:50,,,,,,,,,,,,
03/11/2019 11:38,02/11/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",8.28,03/11/2019 11:50,,,,,,,,,,,,
03/11/2019 11:38,02/11/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",7.58,03/11/2019 11:50,,,,,,,,,,,,
03/11/2019 11:38,02/11/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",10.38,03/11/2019 11:50,,,,,,,,,,,,
03/11/2019 11:38,02/11/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",10.4,03/11/2019 11:50,,,,,,,,,,,,
03/11/2019 11:38,02/11/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",10.32,03/11/2019 11:50,,,,,,,,,,,,
03/11/2019 11:38,02/11/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",8.42,03/11/2019 11:50,,,,,,,,,,,,
03/11/2019 11:38,02/11/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",8.28,03/11/2019 11:50,,,,,,,,,,,,
03/11/2019 11:38,02/11/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",9.41,03/11/2019 11:50,,,,,,,,,,,,
02/11/2019 11:38,01/11/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",11.05,02/11/2019 11:50,,,,,,,,,,,,
02/11/2019 11:38,01/11/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",8.62,02/11/2019 11:50,,,,,,,,,,,,
02/11/2019 11:38,01/11/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",8.71,02/11/2019 11:50,,,,,,,,,,,,
02/11/2019 11:38,01/11/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",7,02/11/2019 11:50,,,,,,,,,,,,
02/11/2019 11:38,01/11/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",11.01,02/11/2019 11:50,,,,,,,,,,,,
02/11/2019 11:38,01/11/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",9.45,02/11/2019 11:50,,,,,,,,,,,,
02/11/2019 11:38,01/11/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",6.7,02/11/2019 11:50,,,,,,,,,,,,
02/11/2019 11:38,01/11/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",11.06,02/11/2019 11:50,,,,,,,,,,,,
02/11/2019 11:38,01/11/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",11.25,02/11/2019 11:50,,,,,,,,,,,,
02/11/2019 11:38,01/11/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",11.26,02/11/2019 11:50,,,,,,,,,,,,
02/11/2019 11:38,01/11/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",8.97,02/11/2019 11:50,,,,,,,,,,,,
02/11/2019 11:38,01/11/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",9.45,02/11/2019 11:50,,,,,,,,,,,,
02/11/2019 11:38,01/11/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",10.06,02/11/2019 11:50,,,,,,,,,,,,
01/11/2019 11:38,31/10/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",8.82,01/11/2019 11:50,,,,,,,,,,,,
01/11/2019 11:38,31/10/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",6.66,01/11/2019 11:50,,,,,,,,,,,,
01/11/2019 11:38,31/10/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",6.75,01/11/2019 11:50,,,,,,,,,,,,
01/11/2019 11:38,31/10/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",6.06,01/11/2019 11:50,,,,,,,,,,,,
01/11/2019 11:38,31/10/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",8.73,01/11/2019 11:50,,,,,,,,,,,,
01/11/2019 11:38,31/10/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",7.22,01/11/2019 11:50,,,,,,,,,,,,
01/11/2019 11:38,31/10/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",5.66,01/11/2019 11:50,,,,,,,,,,,,
01/11/2019 11:38,31/10/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",8.86,01/11/2019 11:50,,,,,,,,,,,,
01/11/2019 11:38,31/10/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",9.44,01/11/2019 11:50,,,,,,,,,,,,
01/11/2019 11:38,31/10/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",9.37,01/11/2019 11:50,,,,,,,,,,,,
01/11/2019 11:38,31/10/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",6.76,01/11/2019 11:50,,,,,,,,,,,,
01/11/2019 11:38,31/10/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",7.22,01/11/2019 11:50,,,,,,,,,,,,
01/11/2019 11:38,31/10/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",8.02,01/11/2019 11:50,,,,,,,,,,,,
31/10/2019 11:38,30/10/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",8.67,31/10/2019 11:50,,,,,,,,,,,,
31/10/2019 11:38,30/10/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",6.16,31/10/2019 11:50,,,,,,,,,,,,
31/10/2019 11:38,30/10/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",6.24,31/10/2019 11:50,,,,,,,,,,,,
31/10/2019 11:38,30/10/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",5.67,31/10/2019 11:50,,,,,,,,,,,,
31/10/2019 11:38,30/10/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",8.57,31/10/2019 11:50,,,,,,,,,,,,
31/10/2019 11:38,30/10/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",6.79,31/10/2019 11:50,,,,,,,,,,,,
31/10/2019 11:38,30/10/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",5.51,31/10/2019 11:50,,,,,,,,,,,,
31/10/2019 11:38,30/10/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",8.72,31/10/2019 11:50,,,,,,,,,,,,
31/10/2019 11:38,30/10/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",9.25,31/10/2019 11:50,,,,,,,,,,,,
31/10/2019 11:38,30/10/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",8.63,31/10/2019 11:50,,,,,,,,,,,,
31/10/2019 11:38,30/10/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",6.34,31/10/2019 11:50,,,,,,,,,,,,
31/10/2019 11:38,30/10/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",6.79,31/10/2019 11:50,,,,,,,,,,,,
31/10/2019 11:38,30/10/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",7.7,31/10/2019 11:50,,,,,,,,,,,,
30/10/2019 11:38,29/10/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",8.86,30/10/2019 11:50,,,,,,,,,,,,
30/10/2019 11:38,29/10/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",6.28,30/10/2019 11:50,,,,,,,,,,,,
30/10/2019 11:38,29/10/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",6.37,30/10/2019 11:50,,,,,,,,,,,,
30/10/2019 11:38,29/10/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",5.27,30/10/2019 11:50,,,,,,,,,,,,
30/10/2019 11:38,29/10/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",8.77,30/10/2019 11:50,,,,,,,,,,,,
30/10/2019 11:38,29/10/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",6.51,30/10/2019 11:50,,,,,,,,,,,,
30/10/2019 11:38,29/10/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",5.76,30/10/2019 11:50,,,,,,,,,,,,
30/10/2019 11:38,29/10/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",8.91,30/10/2019 11:50,,,,,,,,,,,,
30/10/2019 11:38,29/10/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",9.05,30/10/2019 11:50,,,,,,,,,,,,
30/10/2019 11:38,29/10/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",8.32,30/10/2019 11:50,,,,,,,,,,,,
30/10/2019 11:38,29/10/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",6.23,30/10/2019 11:50,,,,,,,,,,,,
30/10/2019 11:38,29/10/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",6.51,30/10/2019 11:50,,,,,,,,,,,,
30/10/2019 11:38,29/10/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",7.48,30/10/2019 11:50,,,,,,,,,,,,
29/10/2019 11:38,28/10/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",8.76,29/10/2019 11:50,,,,,,,,,,,,
29/10/2019 11:38,28/10/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",6.46,29/10/2019 11:50,,,,,,,,,,,,
29/10/2019 11:38,28/10/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",6.58,29/10/2019 11:50,,,,,,,,,,,,
29/10/2019 11:38,28/10/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",5.3,29/10/2019 11:50,,,,,,,,,,,,
29/10/2019 11:38,28/10/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",8.67,29/10/2019 11:50,,,,,,,,,,,,
29/10/2019 11:38,28/10/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",6.32,29/10/2019 11:50,,,,,,,,,,,,
29/10/2019 11:38,28/10/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",5.81,29/10/2019 11:50,,,,,,,,,,,,
29/10/2019 11:38,28/10/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",8.81,29/10/2019 11:50,,,,,,,,,,,,
